강원도 강릉시 교동,1759,1759,0,현대하이빌,99.96,201604,20,"21,000",1,1999,원대로128번길 14,,-,-
강원도 강릉시 금학동,07-05,7,5,금학상가,105.75,201604,1,"14,500",9,1992,금성로 20,,-,-
강원도 강릉시 내곡동,Jan-75,75,1,관동2,49.94,201604,21,"6,000",5,1992,남산초교길12번길 11,,-,-
강원도 강릉시 내곡동,127,127,0,남산삼익,58.74,201604,24,"7,100",10,1993,남부로125번길 37,,-,-
강원도 강릉시 내곡동,127,127,0,남산삼익,58.74,201604,26,"8,100",5,1993,남부로125번길 37,,-,-
강원도 강릉시 내곡동,469,469,0,내곡동현대,84.99,201604,19,"16,050",16,1998,범일로 645,,-,-
강원도 강릉시 내곡동,623,623,0,내곡주공,46.68,201604,16,"6,500",4,1989,관대길16번길 6,,-,-
강원도 강릉시 내곡동,476,476,0,내곡한라,84.95,201604,1,"15,500",9,1997,강변로 114,,-,-
강원도 강릉시 내곡동,476,476,0,내곡한라,59.97,201604,14,"12,700",6,1997,강변로 114,,-,-
강원도 강릉시 내곡동,476,476,0,내곡한라,59.97,201604,18,"9,000",1,1997,강변로 114,,-,-
강원도 강릉시 내곡동,136,136,0,삼익타워맨션,116.08,201604,2,"13,300",1,1993,남산초교길 65,,-,-
강원도 강릉시 노암동,618-1,618,1,고합,43.38,201604,7,"6,300",4,1996,남부로125번길 23,,-,-
강원도 강릉시 노암동,618-1,618,1,고합,43.38,201604,29,"6,300",5,1996,남부로125번길 23,,-,-
강원도 강릉시 노암동,835,835,0,노암2주공,59.3,201604,3,"6,000",3,1984,노가니남길 25,,-,-
강원도 강릉시 노암동,835,835,0,노암2주공,59.3,201604,3,"5,800",5,1984,노가니남길 25,,-,-
강원도 강릉시 노암동,605,605,0,노암3한라,74.64,201604,15,"12,900",11,2000,남부로125번길 7,,-,-
강원도 강릉시 노암동,605,605,0,노암3한라,39.762,201604,16,"7,700",9,2000,남부로125번길 7,,-,-
강원도 강릉시 노암동,605,605,0,노암3한라,74.64,201604,30,"13,500",12,2000,남부로125번길 7,,-,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201604,11,"10,500",2,1998,남부로125번길 11,,-,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201604,15,"11,500",13,1998,남부로125번길 11,,-,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201604,16,"10,500",9,1998,남부로125번길 11,,-,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201604,19,"11,200",3,1998,남부로125번길 11,,-,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,201604,20,"12,500",3,1998,남부로125번길 11,,-,-
강원도 강릉시 노암동,390,390,0,노암한라,105.858,201604,6,"14,500",12,1994,노암길42번길 24,,-,-
강원도 강릉시 노암동,390,390,0,노암한라,84.99,201604,25,"12,500",2,1994,노암길42번길 24,,-,-
강원도 강릉시 노암동,711,711,0,신화,84.954,201604,22,"15,000",6,1998,강변로 270,,-,-
강원도 강릉시 노암동,366,366,0,영진노암2차,44.575,201604,26,"6,400",2,1994,남부로163번길 20,,-,-
강원도 강릉시 노암동,366,366,0,영진노암2차,50.515,201604,29,"5,612",2,1994,남부로163번길 20,,-,-
강원도 강릉시 노암동,385,385,0,한라2,59.989,201604,18,"9,800",6,1995,남부로191번길 21,,-,-
강원도 강릉시 노암동,245-5,245,5,현대,84.945,201604,20,"11,900",8,1992,율곡로 2733,,-,-
강원도 강릉시 송정동,1061,1061,0,경포대신도브래뉴로얄카운티,129.52,201604,2,"25,600",4,2007,해안로 93-8,,-,-
강원도 강릉시 송정동,110-5,110,5,비치소라,51,201604,14,"3,800",4,1987,팔송길 26,,-,-
강원도 강릉시 송정동,940,940,0,삼우은성,72.86,201604,14,"11,400",3,1992,남강초교1길 55,,-,-
강원도 강릉시 송정동,940,940,0,삼우은성,72.86,201604,20,"12,100",3,1992,남강초교1길 55,,-,-
강원도 강릉시 송정동,940,940,0,삼우은성,84.96,201604,29,"15,700",6,1992,남강초교1길 55,,-,-
강원도 강릉시 송정동,Oct-39,39,10,삼익비치맨션,84.544,201604,25,"12,000",8,1992,해안로 107,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,1,"4,000",9,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201604,5,"7,200",2,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,5,"5,300",4,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,201604,11,"6,750",8,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,13,"4,490",2,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,15,"4,600",8,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,15,"4,350",7,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,201604,21,"4,450",11,1999,연주로 132,,-,-
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201604,11,"23,200",11,2008,영진3길 15,,-,-
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,201604,18,"20,500",8,2008,영진3길 15,,-,-
강원도 강릉시 입암동,503-7,503,7,강동4차,46.44,201604,22,"3,450",6,1992,강변로410번길 38,,-,-
강원도 강릉시 입암동,711,711,0,강릉더샵,84.94,201604,18,"23,300",6,2014,입암로29번길 11,,-,-
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201604,8,"26,000",4,2007,성덕로 328-15,,-,-
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,157.22,201604,16,"27,500",4,2007,성덕로 328-15,,-,-
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,201604,16,"25,800",6,2007,성덕로 328-15,,-,-
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.96,201604,26,"23,800",2,2007,성덕로 328-15,,-,-
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,201604,29,"27,150",8,2007,성덕로 328-15,,-,-
강원도 강릉시 입암동,496-5,496,5,대목,39.72,201604,23,"5,000",2,1987,용지로 35,,-,-
강원도 강릉시 입암동,506-9,506,9,대인3,59.685,201604,5,"8,000",2,1993,강변로410번길 27,,-,-
강원도 강릉시 입암동,506-9,506,9,대인3,59.685,201604,14,"8,200",7,1993,강변로410번길 27,,-,-
강원도 강릉시 입암동,608-3,608,3,삼우그린,59.89,201604,14,"7,950",12,1996,강변로 458,,-,-
강원도 강릉시 입암동,543-3,543,3,에버그린,59.85,201604,17,"9,250",10,2000,강변로440번길 30,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,7,"19,700",9,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,12,"19,300",10,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,12,"21,400",14,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,13,"20,600",6,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,20,"19,400",4,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,122.72,201604,22,"24,400",11,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,210,210,0,이안강릉타운,84.7,201604,28,"20,300",12,2006,성덕로 316-22,,-,-
강원도 강릉시 입암동,641,641,0,입암1주공,39.72,201604,12,"5,150",5,1986,강변로 364,,-,-
강원도 강릉시 입암동,641,641,0,입암1주공,46.74,201604,29,"6,200",1,1986,강변로 364,,-,-
강원도 강릉시 입암동,49,49,0,입암2주공,39.69,201604,4,"5,550",3,1990,강변로 508,,-,-
강원도 강릉시 입암동,49,49,0,입암2주공,46.68,201604,5,"6,500",2,1990,강변로 508,,-,-
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201604,25,"12,000",15,1996,성덕포남로 89,,-,-
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,201604,27,"11,000",3,1996,성덕포남로 89,,-,-
강원도 강릉시 입암동,685,685,0,입암5주공,39.99,201604,2,"7,050",1,1996,성덕포남로 89-17,,-,-
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,201604,14,"9,350",5,1996,성덕포남로 89-17,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201604,2,"9,500",5,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,9,"11,500",8,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,9,"11,700",6,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,11,"11,900",7,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201604,15,"9,150",8,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,15,"11,675",11,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,22,"11,700",15,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201604,23,"9,500",1,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,23,"11,500",6,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201604,26,"8,800",1,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,28,"11,900",8,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,29,"11,400",12,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,201604,29,"11,550",7,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,201604,30,"9,500",9,1998,성덕포남로 39,,-,-
강원도 강릉시 입암동,440,440,0,입암현대,59.956,201604,8,"10,300",1,1998,용지로 19,,-,-
강원도 강릉시 입암동,440,440,0,입암현대,84.904,201604,27,"15,250",4,1998,용지로 19,,-,-
강원도 강릉시 입암동,445-2,445,2,태경태우광업소사원,36.69,201604,15,"3,200",4,1988,강중길46번길 23,,-,-
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201604,2,"5,300",9,1998,강변로410번길 31-5,,-,-
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,201604,12,"6,000",7,1998,강변로410번길 31-5,,-,-
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201604,18,"5,300",12,1998,강변로410번길 31-5,,-,-
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201604,20,"5,000",8,1998,강변로410번길 31-5,,-,-
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,201604,22,"4,900",4,1998,강변로410번길 31-5,,-,-
강원도 강릉시 저동,04-04,4,4,경포현대,59.785,201604,22,"10,000",1,1996,경포로463번안길 14,,-,-
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,201604,4,"9,000",13,2000,연주로 241-7,,-,-
강원도 강릉시 주문진읍 교항리,Mar-67,67,3,동명,36.4,201604,1,"3,350",5,1995,학교1길 9,,-,-
강원도 강릉시 주문진읍 교항리,Mar-67,67,3,동명,35.04,201604,12,"4,500",10,1995,학교1길 9,,-,-
강원도 강릉시 주문진읍 교항리,18-6,18,6,동방타워맨션,46.65,201604,14,"3,900",1,1994,매맥이아랫길 24,,-,-
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,201604,6,"17,950",14,2015,매맥이윗길 15,,-,-
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,201604,21,"17,500",6,2015,매맥이윗길 15,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201604,4,"7,550",5,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201604,6,"5,300",3,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201604,6,"6,400",1,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,49.86,201604,11,"6,200",6,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201604,19,"7,500",7,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201604,22,"6,500",15,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,1166-1,1166,1,우신그린피아임대,59.98,201604,26,"6,000",1,1999,보리골길 26,,-,-
강원도 강릉시 주문진읍 교항리,430-1,430,1,유성,49.89,201604,8,"4,200",6,1991,매맥이윗길 12-4,,-,-
강원도 강릉시 주문진읍 교항리,29-1,29,1,정우2,57.8,201604,19,"8,000",7,1993,연주로 291-6,,-,-
강원도 강릉시 주문진읍 교항리,387-6,387,6,주공,39.38,201604,23,"3,150",1,1982,신리천로 72,,-,-
강원도 강릉시 지변동,334,334,0,덕원임대,52.176,201604,1,"7,000",3,1998,죽헌길85번길 25,,-,-
강원도 강릉시 지변동,334,334,0,덕원임대,52.176,201604,6,"7,050",13,1998,죽헌길85번길 25,,-,-
강원도 강릉시 지변동,334,334,0,덕원임대,33.471,201604,14,"4,400",7,1998,죽헌길85번길 25,,-,-
강원도 강릉시 초당동,149-1,149,1,동부,59.84,201604,6,"13,000",10,1997,연당길 75,,-,-
강원도 강릉시 초당동,149-1,149,1,동부,59.84,201604,11,"8,100",2,1997,연당길 75,,-,-
강원도 강릉시 초당동,149-1,149,1,동부,59.84,201604,23,"12,500",15,1997,연당길 75,,-,-
강원도 강릉시 초당동,143,143,0,우성,59.91,201604,1,"11,500",5,1997,연당길 67-15,,-,-
강원도 강릉시 초당동,143,143,0,우성,84.77,201604,4,"14,200",6,1997,연당길 67-15,,-,-
강원도 강릉시 초당동,143,143,0,우성,84.77,201604,5,"14,800",10,1997,연당길 67-15,,-,-
강원도 강릉시 초당동,143,143,0,우성,84.77,201604,5,"15,700",11,1997,연당길 67-15,,-,-
강원도 강릉시 초당동,143,143,0,우성,84.77,201604,23,"15,600",10,1997,연당길 67-15,,-,-
강원도 강릉시 초당동,181,181,0,유화2,78.167,201604,24,"11,900",9,1994,연당길 94-6,,-,-
강원도 강릉시 초당동,155,155,0,유화3,45.68,201604,15,"7,900",10,1996,연당길 82,,-,-
강원도 강릉시 초당동,155,155,0,유화3,45.68,201604,21,"8,400",10,1996,연당길 82,,-,-
강원도 강릉시 초당동,135-18,135,18,이화해변(A동),29.82,201604,14,"2,000",1,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,201604,12,"3,200",5,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,201604,12,"3,200",2,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),35.7,201604,12,"3,200",3,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,201604,12,"3,200",1,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,201604,12,"3,200",4,1988,초당원길 21,,-,-
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,201604,19,"3,000",5,1988,초당원길 21,,-,-
강원도 강릉시 초당동,128,128,0,현대,59.875,201604,19,"9,150",3,1995,초당원길 26-2,,-,-
강원도 강릉시 초당동,128,128,0,현대,59.875,201604,29,"9,500",7,1995,초당원길 26-2,,-,-
강원도 강릉시 포남동,1183-4,1183,4,강릉7(1183-4),81.28,201604,9,"11,600",1,1990,경강로2301번길 22,,-,-
강원도 강릉시 포남동,1183-4,1183,4,강릉7(1183-4),81.28,201604,19,"12,700",6,1990,경강로2301번길 22,,-,-
강원도 강릉시 포남동,1005-249,1005,249,강부1,55.41,201604,30,"6,000",5,1987,경강로2256번길 8,,-,-
강원도 강릉시 포남동,1005-320,1005,320,강부4,89.55,201604,29,"9,700",1,1990,경강로2256번길 3,,-,-
강원도 강릉시 포남동,422-3,422,3,대인4,19.99,201604,27,"3,000",2,1995,강릉대로469번길 14,,-,-
강원도 강릉시 포남동,1226,1226,0,동명맨션,81.555,201604,16,"10,000",2,1990,산양길 20,,-,-
강원도 강릉시 포남동,898-17,898,17,삼우골든맨션,114.33,201604,13,"17,900",7,1991,용지각길20번길 8,,-,-
강원도 강릉시 포남동,1064,1064,0,삼호임대,44.28,201604,21,"5,150",2,1988,강릉대로457번길 38,,-,-
강원도 강릉시 포남동,1064,1064,0,삼호임대,32.04,201604,26,"3,700",3,1988,강릉대로457번길 38,,-,-
강원도 강릉시 포남동,1110-9,1110,9,서일임대,23.76,201604,22,"3,050",4,1986,강릉대로359번길 11-17,,-,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201604,5,"10,700",5,1995,하평3길 37,,-,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201604,6,"11,460",13,1995,하평3길 37,,-,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201604,11,"10,000",2,1995,하평3길 37,,-,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201604,16,"11,300",15,1995,하평3길 37,,-,-
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,201604,27,"11,500",2,1995,하평3길 37,,-,-
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201604,19,"16,200",13,1994,하평길 37,,-,-
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,201604,26,"15,850",13,1994,하평길 37,,-,-
강원도 강릉시 포남동,1065,1065,0,포남1주공,42.55,201604,4,"5,600",3,1981,보래미상길 65,,-,-
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201604,4,"5,750",4,1981,보래미상길 65,,-,-
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201604,29,"6,000",3,1981,보래미상길 65,,-,-
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,201604,29,"5,550",3,1981,보래미상길 65,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201604,4,"6,000",1,1989,산양큰길 37,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.69,201604,6,"6,000",4,1989,산양큰길 37,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201604,12,"5,800",5,1989,산양큰길 37,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.69,201604,13,"6,100",5,1989,산양큰길 37,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.3,201604,15,"5,500",4,1989,산양큰길 37,,-,-
강원도 강릉시 포남동,1200,1200,0,포남2주공,39.69,201604,30,"6,300",4,1989,산양큰길 37,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,201604,2,"24,500",2,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.409,201604,8,"20,500",1,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201604,14,"22,500",5,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,201604,14,"29,300",15,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201604,16,"24,800",14,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.961,201604,17,"22,500",4,2007,토성로 39,,-,-
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9871,201604,6,"27,150",16,2016,선수촌로 55,,-,-
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,84.9,201604,3,"21,800",8,2005,홍제로71번길 1,,-,-
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,105.715,201604,8,"25,000",10,2005,홍제로71번길 1,,-,-
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,201604,15,"4,900",8,1998,수성로 126-5,,-,-
강원도 고성군 간성읍 상리,501,501,0,동해2,57.48,201604,6,"3,000",4,1990,수성로 90,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201604,7,"8,450",2,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201604,7,"7,500",7,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201604,8,"5,450",14,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,84.92,201604,18,"11,700",15,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201604,25,"5,250",1,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,39.36,201604,29,"5,700",10,1998,남천마루2길 6,,-,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,201604,29,"9,500",14,1998,남천마루2길 6,,-,-
