경기도 파주시 목동동,898,898,0,산내마을7단지화성파크드림,63.9904,202203,15,"55,700",17,2020,청암로 50,,직거래,-
경기도 파주시 목동동,898,898,0,산내마을7단지화성파크드림,74.9892,202203,28,"60,500",16,2020,청암로 50,,중개거래,경기 파주시
경기도 파주시 목동동,1149,1149,0,산내마을9단지힐스테이트운정,84.9664,202203,20,"79,000",28,2018,교하로 100,,중개거래,경기 파주시
경기도 파주시 목동동,1149,1149,0,산내마을9단지힐스테이트운정,59.9838,202203,20,"57,800",6,2018,교하로 100,,중개거래,"경기 안산단원구, 경기 파주시"
경기도 파주시 목동동,1149,1149,0,산내마을9단지힐스테이트운정,84.9664,202203,21,"82,000",22,2018,교하로 100,,직거래,-
경기도 파주시 목동동,1149,1149,0,산내마을9단지힐스테이트운정,59.9838,202203,28,"57,800",8,2018,교하로 100,,중개거래,경기 파주시
경기도 파주시 목동동,1149,1149,0,산내마을9단지힐스테이트운정,59.9838,202203,28,"57,800",8,2018,교하로 100,20220412,중개거래,경기 파주시
경기도 파주시 목동동,2-117,2,117,해솔마을2단지월드메르디앙(2-117),74.15,202203,1,"36,000",3,2001,와석순환로 347,,중개거래,경기 파주시
경기도 파주시 목동동,2-117,2,117,해솔마을2단지월드메르디앙(2-117),84.94,202203,26,"42,000",11,2001,와석순환로 347,,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,59.983,202203,3,"34,500",3,2001,미래로 535,,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,84.993,202203,3,"39,000",12,2001,미래로 535,,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,134.825,202203,8,"49,500",11,2001,미래로 535,,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,84.993,202203,15,"42,000",14,2001,미래로 535,20220321,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,84.993,202203,20,"40,800",20,2001,미래로 535,,중개거래,경기 파주시
경기도 파주시 목동동,2-110,2,110,해솔마을3단지운정현대,134.825,202203,26,"48,000",4,2001,미래로 535,,중개거래,경기 파주시
경기도 파주시 목동동,667,667,0,해솔마을4단지벽산우남연리지(667),118.4664,202203,15,"58,000",22,2010,해솔로 20,,중개거래,경기 파주시
경기도 파주시 목동동,679,679,0,해솔마을5단지삼부르네상스(679),120.8484,202203,9,"61,000",7,2010,가온로 67,,중개거래,경기 파주시
경기도 파주시 목동동,679,679,0,해솔마을5단지삼부르네상스(679),84.2235,202203,22,"53,700",12,2010,가온로 67,,중개거래,경기 파주시
경기도 파주시 목동동,679,679,0,해솔마을5단지삼부르네상스(679),120.8484,202203,25,"61,500",26,2010,가온로 67,,중개거래,"경기 고양일산동구, 경기 파주시"
경기도 파주시 문발동,560,560,0,숲속길마을동문굿모닝힐(560),84.881,202203,2,"38,000",7,2005,책향기로 337,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,49.86,202203,1,"15,800",5,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,59.42,202203,2,"19,200",4,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,59.42,202203,7,"18,800",7,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,49.86,202203,21,"16,200",14,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,49.86,202203,28,"14,800",4,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,871,871,0,당동주공2단지,49.86,202203,28,"14,900",3,2002,방촌로 1662,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,170-2,170,2,문산세성,59.85,202203,17,"14,000",1,1995,당동1로 46,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,Jul-91,91,7,산호,67.09,202203,11,"12,500",3,1987,봉미로 44,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,Apr-92,92,4,세아산호(92-4),82.125,202203,12,"16,000",8,1991,봉미로 45,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,Apr-92,92,4,세아산호(92-4),82.125,202203,16,"13,500",1,1991,봉미로 45,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,909,909,0,자연앤꿈에그린5단지아파트,84.97,202203,9,"31,500",15,2010,당동1로 12,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,909,909,0,자연앤꿈에그린5단지아파트,84.97,202203,13,"32,500",15,2010,당동1로 12,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.653,202203,5,"35,900",18,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,8,"35,000",5,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,8,"36,000",17,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,9,"35,000",16,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,14,"35,300",3,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,15,"36,000",11,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,101.811,202203,18,"37,800",8,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,19,"37,500",20,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,22,"37,000",10,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,101.811,202203,23,"39,700",14,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,25,"35,000",12,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,947,947,0,파주한양수자인리버팰리스아파트,84.86,202203,26,"35,200",2,2015,당동1로 52,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,935,935,0,파주힐스테이트1차,122.07,202203,14,"41,500",11,2009,방촌로 1744,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,935,935,0,파주힐스테이트1차,84.98,202203,29,"39,300",16,2009,방촌로 1744,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,940,940,0,파주힐스테이트2차,125.5109,202203,23,"42,800",7,2010,당동1로 67,,중개거래,경기 파주시
경기도 파주시 문산읍 당동리,170-3,170,3,효형,59.828,202203,26,"14,500",3,1997,당동1로 50-26,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,10-92,10,92,문산호수,38.01,202203,1,"8,900",15,1995,문산로26번길 13,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,10-92,10,92,문산호수,82.66,202203,17,"14,000",4,1995,문산로26번길 13,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,10-92,10,92,문산호수,118.86,202203,30,"20,000",8,1995,문산로26번길 13,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,148-14,148,14,스타파크힐,63.701,202203,19,"24,400",6,2017,문산로26번길 20,,직거래,-
경기도 파주시 문산읍 문산리,142,142,0,신원아침도시,84.9661,202203,1,"26,300",3,2006,방촌로 1648,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,142,142,0,신원아침도시,84.9661,202203,26,"28,300",7,2006,방촌로 1648,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,142,142,0,신원아침도시,84.9661,202203,28,"26,000",1,2006,방촌로 1648,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,142,142,0,신원아침도시,84.9661,202203,29,"30,200",15,2006,방촌로 1648,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,Jun-33,33,6,율곡,59.94,202203,18,"15,500",3,1996,문향로17번길 39,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,145,145,0,일신건영휴먼빌,84.87,202203,8,"40,000",17,2006,문향로 11,,직거래,-
경기도 파주시 문산읍 문산리,145,145,0,일신건영휴먼빌,84.87,202203,14,"34,400",4,2006,문향로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,145,145,0,일신건영휴먼빌,69.94,202203,18,"32,000",16,2006,문향로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,145,145,0,일신건영휴먼빌,69.94,202203,30,"30,500",8,2006,문향로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,97,97,0,장안8차,69.0716,202203,3,"19,700",12,2003,독산로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,97,97,0,장안8차,84.9714,202203,8,"23,000",5,2003,독산로 11,,직거래,-
경기도 파주시 문산읍 문산리,97,97,0,장안8차,84.9714,202203,16,"23,500",4,2003,독산로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,97,97,0,장안8차,134.8684,202203,22,"30,900",15,2003,독산로 11,20220324,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,97,97,0,장안8차,134.8684,202203,24,"30,900",15,2003,독산로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 문산리,97,97,0,장안8차,69.0716,202203,24,"21,000",16,2003,독산로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1350,1350,0,두산위브,84.9815,202203,4,"20,000",3,2006,우계로 470,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1350,1350,0,두산위브,84.9815,202203,5,"26,000",10,2006,우계로 470,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1350,1350,0,두산위브,84.9815,202203,7,"29,000",14,2006,우계로 470,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1350,1350,0,두산위브,84.9815,202203,12,"26,500",14,2006,우계로 470,,중개거래,"경기 부천시, 경기 파주시"
경기도 파주시 문산읍 선유리,1350,1350,0,두산위브,84.9815,202203,14,"21,900",2,2006,우계로 470,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1409,1409,0,문산선유4단지휴먼시아,84.9,202203,12,"26,000",4,2011,독서울1길 21,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,40,202203,5,"8,800",4,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,46.99,202203,10,"9,800",1,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,40,202203,16,"9,000",3,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,46.99,202203,27,"10,400",1,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,46.99,202203,27,"10,900",5,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,418,418,0,선유주공,46.99,202203,28,"10,000",1,1991,독서울1길 24,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1353,1353,0,양우내안애1단지,84.9389,202203,4,"21,900",7,2007,사임당로 11,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1357,1357,0,진흥소슬마을,84.98,202203,29,"28,400",10,2007,우계로457번길 29,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.9635,202203,5,"27,000",15,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.4719,202203,5,"27,000",16,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.9635,202203,19,"25,100",2,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.9635,202203,21,"27,300",6,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.9635,202203,22,"26,000",6,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,1413,1413,0,파주문산역1차동문굿모닝힐,59.9635,202203,23,"26,000",17,2020,사임당로 7,,중개거래,경기 파주시
경기도 파주시 문산읍 선유리,903-10,903,10,한진2차,59.82,202203,10,"12,300",1,1993,봉미로6번길 11-16,,중개거래,경기 파주시
경기도 파주시 법원읍 가야리,Aug-54,54,8,동원주택,54.01,202203,24,"4,900",4,1991,사임당로 781,,중개거래,경기 파주시
경기도 파주시 법원읍 가야리,Feb-30,30,2,안산율곡2차,45.27,202203,11,"7,900",3,1994,자운서원로 36-29,,중개거래,경기 파주시
경기도 파주시 아동동,897,897,0,신안실크밸리1차(897-0),59.912,202203,31,"29,000",9,2009,시청로 123,,중개거래,경기 파주시
경기도 파주시 아동동,900,900,0,신안실크밸리2차(900-0),84.7631,202203,23,"35,500",12,2010,시청로 85,,중개거래,경기 파주시
경기도 파주시 아동동,339,339,0,장안(미우)5(339-0),59.4,202203,23,"16,900",4,1997,마무리길 22,,중개거래,경기 파주시
경기도 파주시 아동동,339,339,0,장안(미우)5(339-0),59.4,202203,29,"16,900",7,1997,마무리길 22,,중개거래,경기 파주시
경기도 파주시 아동동,339,339,0,장안(미우)5(339-0),59.4,202203,30,"16,000",14,1997,마무리길 22,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),59.977,202203,1,"26,000",16,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),59.977,202203,3,"24,000",6,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),84.942,202203,5,"30,000",23,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),84.942,202203,8,"29,500",22,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),59.977,202203,11,"24,000",24,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),84.942,202203,22,"30,000",22,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 아동동,283,283,0,팜스프링(283-0),59.977,202203,25,"25,650",9,2001,송화로 13,,중개거래,경기 파주시
경기도 파주시 야당동,1031,1031,0,운정아모리움,51.53,202203,4,"38,000",13,2011,와석순환로 15,,중개거래,경기 파주시
경기도 파주시 야당동,1031,1031,0,운정아모리움,84.98,202203,22,"48,000",18,2011,와석순환로 15,,중개거래,"경기 김포시, 경기 파주시"
경기도 파주시 야당동,1031,1031,0,운정아모리움,59.67,202203,26,"46,500",23,2011,와석순환로 15,,중개거래,경기 파주시
경기도 파주시 야당동,981,981,0,한빛마을1단지한라비발디,120.236,202203,5,"79,000",22,2009,미래로 422,,중개거래,경기 파주시
경기도 파주시 야당동,981,981,0,한빛마을1단지한라비발디,155.166,202203,14,"100,000",23,2009,미래로 422,,중개거래,경기 파주시
경기도 파주시 야당동,981,981,0,한빛마을1단지한라비발디,155.166,202203,14,"100,000",23,2009,미래로 422,20220404,중개거래,경기 파주시
경기도 파주시 야당동,981,981,0,한빛마을1단지한라비발디,120.236,202203,16,"75,000",20,2009,미래로 422,,중개거래,경기 파주시
경기도 파주시 야당동,982,982,0,한빛마을2단지휴먼빌,84.9666,202203,22,"55,000",20,2009,한빛로 67,,중개거래,경기 파주시
경기도 파주시 야당동,975,975,0,한빛마을3단지아이파크,84.992,202203,26,"51,500",15,2004,한빛로 11,,중개거래,경기 파주시
경기도 파주시 야당동,1015,1015,0,한빛마을4단지롯데캐슬Ⅱ,84.2526,202203,4,"68,500",8,2018,한빛로 20,,중개거래,경기 파주시
경기도 파주시 야당동,1015,1015,0,한빛마을4단지롯데캐슬Ⅱ,59.4702,202203,5,"56,200",2,2018,한빛로 20,,중개거래,경기 파주시
경기도 파주시 야당동,1015,1015,0,한빛마을4단지롯데캐슬Ⅱ,60.6659,202203,11,"57,800",23,2018,한빛로 20,,중개거래,경기 파주시
경기도 파주시 야당동,1015,1015,0,한빛마을4단지롯데캐슬Ⅱ,84.2526,202203,25,"75,000",24,2018,한빛로 20,,중개거래,경기 파주시
경기도 파주시 야당동,991,991,0,한빛마을5단지캐슬앤칸타빌,59.4459,202203,11,"55,500",15,2012,한빛로 70,,중개거래,경기 파주시
경기도 파주시 야당동,991,991,0,한빛마을5단지캐슬앤칸타빌,133.8871,202203,12,"86,500",24,2012,한빛로 70,,중개거래,경기 파주시
경기도 파주시 야당동,991,991,0,한빛마을5단지캐슬앤칸타빌,84.1887,202203,27,"64,000",22,2012,한빛로 70,,중개거래,경기 파주시
경기도 파주시 야당동,991,991,0,한빛마을5단지캐슬앤칸타빌,84.045,202203,30,"63,000",3,2012,한빛로 70,,중개거래,경기 파주시
경기도 파주시 야당동,1026,1026,0,한빛마을7단지,84.94,202203,16,"45,000",9,2011,와석순환로 61,,직거래,-
경기도 파주시 야당동,1026,1026,0,한빛마을7단지,84.91,202203,18,"49,700",6,2011,와석순환로 61,,중개거래,경기 파주시
경기도 파주시 야당동,1026,1026,0,한빛마을7단지,84.94,202203,29,"45,000",19,2011,와석순환로 61,,직거래,-
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,1,"17,800",14,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,2,"17,300",12,2001,평화로 280,,중개거래,"경기 파주시, 서울 은평구"
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,5,"18,000",5,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),45.677,202203,5,"13,000",2,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,5,"18,000",5,2001,평화로 280,20220307,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,5,"18,000",3,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),84.937,202203,5,"23,800",1,2001,평화로 280,,중개거래,"경기 파주시, 서울 마포구"
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,9,"18,000",1,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,15,"17,000",6,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),45.677,202203,19,"12,300",12,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),45.677,202203,19,"12,800",13,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),45.677,202203,21,"12,000",15,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),45.677,202203,23,"11,300",10,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,28,"17,200",11,2001,평화로 280,20220405,중개거래,경기 파주시
경기도 파주시 야동동,587,587,0,대방노블랜드(587-0),59.73,202203,29,"18,200",6,2001,평화로 280,,중개거래,경기 파주시
경기도 파주시 와동동,1356,1356,0,가람마을10단지월드메르디앙(1356),59.9169,202203,9,"42,000",19,2010,가온로 245,,중개거래,경기 파주시
경기도 파주시 와동동,1356,1356,0,가람마을10단지월드메르디앙(1356),84.454,202203,15,"48,000",13,2010,가온로 245,,직거래,-
경기도 파주시 와동동,1356,1356,0,가람마을10단지월드메르디앙(1356),84.454,202203,23,"54,800",7,2010,가온로 245,,중개거래,경기 파주시
경기도 파주시 와동동,1308,1308,0,가람마을1단지벽산한라(1308),59.921,202203,25,"43,200",16,2010,가람로 22,,중개거래,경기 파주시
경기도 파주시 와동동,1338,1338,0,가람마을7단지한라비발디,84.96,202203,5,"60,000",11,2012,가람로116번길 130,,중개거래,경기 파주시
경기도 파주시 와동동,205,205,0,가람마을8단지동문굿모닝힐,84.454,202203,19,"46,000",20,2001,금바위로 47,,중개거래,경기 파주시
경기도 파주시 와동동,1344,1344,0,가람마을9단지남양휴튼(1344),84.956,202203,4,"48,000",8,2010,미래로 562,,중개거래,경기 파주시
경기도 파주시 와동동,1344,1344,0,가람마을9단지남양휴튼(1344),84.956,202203,11,"49,000",5,2010,미래로 562,,중개거래,경기 파주시
경기도 파주시 와동동,1344,1344,0,가람마을9단지남양휴튼(1344),84.988,202203,17,"48,000",3,2010,미래로 562,,중개거래,경기 파주시
경기도 파주시 와동동,1344,1344,0,가람마을9단지남양휴튼(1344),84.988,202203,21,"49,000",22,2010,미래로 562,,중개거래,경기 파주시
경기도 파주시 와동동,1404,1404,0,해솔마을7단지롯데캐슬,84.6558,202203,21,"59,000",7,2014,가온로 205,,중개거래,경기 파주시
경기도 파주시 와동동,1404,1404,0,해솔마을7단지롯데캐슬,84.337,202203,22,"58,000",20,2014,가온로 205,,중개거래,경기 파주시
경기도 파주시 와동동,1404,1404,0,해솔마을7단지롯데캐슬,101.2238,202203,31,"70,600",19,2014,가온로 205,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),134.66,202203,3,"35,000",8,2000,대원로 45,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),84.99,202203,6,"28,000",4,2000,대원로 56,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),134.91,202203,8,"37,100",10,2000,대원로 45,,중개거래,경기 하남시
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),101.66,202203,21,"30,500",12,2000,대원로 56,,중개거래,"경기 고양일산동구, 경기 파주시"
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),134.91,202203,23,"38,500",14,2000,대원로 45,,중개거래,"경기 파주시, 서울 성동구"
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),101.66,202203,23,"31,600",10,2000,대원로 56,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),84.99,202203,25,"32,500",15,2000,대원로 56,,중개거래,"경기 고양덕양구, 경기 고양일산동구"
경기도 파주시 조리읍 대원리,218,218,0,그린시티동문(218-0),84.99,202203,28,"28,000",4,2000,대원로 56,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,992-1,992,1,한라비발디(992-1),134.99,202203,5,"40,000",13,2000,능안로 37,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,992-1,992,1,한라비발디(992-1),134.99,202203,12,"40,500",15,2000,능안로 37,,중개거래,"경기 파주시, 경기 화성시"
경기도 파주시 조리읍 대원리,992-1,992,1,한라비발디(992-1),84.91,202203,13,"30,400",18,2000,능안로 37,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,992-1,992,1,한라비발디(992-1),117.12,202203,15,"35,000",13,2000,능안로 37,,중개거래,경기 파주시
경기도 파주시 조리읍 대원리,992-1,992,1,한라비발디(992-1),134.99,202203,29,"40,000",17,2000,능안로 37,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,237-1,237,1,미림(237-1),57.5,202203,7,"10,000",4,1989,두루봉로 13,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,237-1,237,1,미림(237-1),57.5,202203,21,"12,600",2,1989,두루봉로 13,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,156-1,156,1,성원(156-1),59.59,202203,1,"18,000",11,1997,송비말길 22,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,156-1,156,1,성원(156-1),59.59,202203,15,"17,000",1,1997,송비말길 22,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,156-1,156,1,성원(156-1),84.89,202203,15,"22,000",1,1997,송비말길 22,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,259-2,259,2,성호2파크힐(259-2),84.986,202203,3,"27,400",12,2001,두루봉로 33-37,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,237-5,237,5,윤창(237-5),84.96,202203,28,"21,000",4,1993,두루봉로 21,,중개거래,"경기 고양덕양구, 경기 파주시"
경기도 파주시 조리읍 봉일천리,157-40,157,40,태양(157-40),72.81,202203,31,"13,500",3,1989,공릉장터길 39,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,269,269,0,파주푸르지오(269-0),158.831,202203,8,"53,000",10,2010,내산길 55,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,301,301,0,효성해링턴플레이스,59.9678,202203,2,"30,500",16,2018,소곡로 30,,중개거래,경기 고양덕양구
경기도 파주시 조리읍 봉일천리,301,301,0,효성해링턴플레이스,59.9678,202203,6,"30,000",5,2018,소곡로 30,,중개거래,경기 파주시
경기도 파주시 조리읍 봉일천리,301,301,0,효성해링턴플레이스,59.9678,202203,22,"31,000",15,2018,소곡로 30,,중개거래,"경기 고양덕양구, 경기 파주시"
경기도 파주시 탄현면 법흥리,1787,1787,0,유승앙부와즈2단지(1787-0),84.96,202203,8,"26,500",5,2004,사슴벌레로 45,,중개거래,경기 파주시
경기도 파주시 파주읍 연풍리,483,483,0,동광모닝스카이,84.953,202203,1,"23,000",10,2009,술이홀로 409-6,,중개거래,경기 파주시
경기도 파주시 파주읍 연풍리,483,483,0,동광모닝스카이,84.932,202203,10,"21,000",6,2009,술이홀로 409-6,,중개거래,경기 파주시
경기도 평택시 고덕동,1899-2,1899,2,고덕국제신도시제일풍경채,84.98,202203,19,"79,000",1,2019,고덕국제대로 179,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,75,75,0,태평,59.91,202203,1,"23,600",2,1994,서동대로 2651,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,75,75,0,태평,59.91,202203,5,"20,500",2,1994,서동대로 2651,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,75,75,0,태평,59.91,202203,12,"18,500",2,1994,서동대로 2651,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,75,75,0,태평,59.91,202203,15,"23,500",1,1994,서동대로 2651,,직거래,-
경기도 평택시 고덕면 궁리,75,75,0,태평,59.91,202203,24,"21,000",14,1994,서동대로 2651,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,75,75,0,태평,84.81,202203,28,"30,500",3,1994,서동대로 2651,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,520,520,0,평택영화블렌하임,59.68,202203,1,"27,000",15,2008,궁2길 37-24,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,520,520,0,평택영화블렌하임,59.68,202203,8,"26,700",4,2008,궁2길 37-24,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,520,520,0,평택영화블렌하임,59.68,202203,11,"27,000",14,2008,궁2길 37-24,,중개거래,경기 평택시
경기도 평택시 고덕면 궁리,520,520,0,평택영화블렌하임,59.68,202203,19,"26,800",13,2008,궁2길 37-24,,중개거래,경기 평택시
경기도 평택시 군문동,360,360,0,군문주공2,59.96,202203,5,"26,800",15,1999,원평로25번길 61,,중개거래,경기 평택시
경기도 평택시 군문동,360,360,0,군문주공2,59.96,202203,5,"26,500",10,1999,원평로25번길 61,,중개거래,경기 평택시
