시군구,평수,단지명,평단가,계약년월
강원도 강릉시 견소동,18.12121212121212,송정한신,993.3110367892976,202203
강원도 강릉시 견소동,18.12121212121212,송정한신,1158.8628762541807,202203
강원도 강릉시 견소동,25.74090909090909,송정한신,990.6410030019425,202203
강원도 강릉시 견소동,25.754545454545454,송정해변신도브래뉴아파트,1300.7412636780798,202203
강원도 강릉시 견소동,18.17878787878788,송정해변신도브래뉴아파트,1485.247541256876,202203
강원도 강릉시 견소동,25.754545454545454,송정해변신도브래뉴아파트,1452.1708436286622,202203
강원도 강릉시 교동,40.96142424242424,강릉교동롯데캐슬1단지,1415.9663896630013,202203
강원도 강릉시 교동,35.778363636363636,강릉교동롯데캐슬2단지,1495.3171291943836,202203
강원도 강릉시 교동,18.14848484848485,교동1주공,1476.7072967106362,202203
강원도 강릉시 교동,25.70909090909091,교동1주공,1357.4964639321074,202203
강원도 강릉시 교동,18.14848484848485,교동1주공,1471.1971948572382,202203
강원도 강릉시 교동,18.14848484848485,교동1주공,1316.9143429620972,202203
강원도 강릉시 교동,25.70909090909091,교동1주공,1361.3861386138612,202203
강원도 강릉시 교동,15.106060606060607,교동1주공,1436.5095285857572,202203
강원도 강릉시 교동,15.106060606060607,교동1주공,1290.8726178535605,202203
강원도 강릉시 교동,18.118181818181817,교동3주공,1534.3702960361265,202203
강원도 강릉시 교동,18.133333333333336,교동3주공,1621.3235294117644,202203
강원도 강릉시 교동,18.103030303030305,교동3주공,1657.1811181787746,202203
강원도 강릉시 교동,18.103030303030305,교동3주공,1618.513558754603,202203
강원도 강릉시 교동,18.103030303030305,교동3주공,1657.1811181787746,202203
강원도 강릉시 교동,25.751515151515154,교동대림,951.4003294892915,202203
강원도 강릉시 교동,18.133333333333336,교동대림,1003.6764705882351,202203
강원도 강릉시 교동,37.502,교동이-편한세상,1359.9274705349046,202203
강원도 강릉시 교동,15.127272727272729,부영1,1256.0096153846152,202203
강원도 강릉시 교동,25.736363636363638,부영3차,1476.5100671140938,202203
강원도 강릉시 교동,25.750393939393938,부영6,1700.944851682175,202203
강원도 강릉시 교동,8.40909090909091,서일2,749.189189189189,202203
강원도 강릉시 교동,25.742424242424246,정아타워맨션,602.118893466745,202203
강원도 강릉시 교동,25.74090909090909,현대,726.4700688680912,202203
강원도 강릉시 교동,37.193939393939395,현대하이빌,1344.305035033404,202203
강원도 강릉시 내곡동,7.513636363636365,강부2,585.6019358741681,202203
강원도 강릉시 내곡동,12.478787878787879,강부2,528.8975230694512,202203
강원도 강릉시 내곡동,12.478787878787879,강부2,400.6799417192812,202203
강원도 강릉시 내곡동,25.6,남산삼익,996.09375,202203
강원도 강릉시 내곡동,17.8,남산삼익,752.8089887640449,202203
강원도 강릉시 내곡동,25.6,남산삼익,761.71875,202203
강원도 강릉시 내곡동,25.754545454545454,내곡동현대,1242.4991175432403,202203
강원도 강릉시 내곡동,25.754545454545454,내곡동현대,1025.0617719731733,202203
강원도 강릉시 내곡동,11.909090909090908,내곡시영,512.2137404580153,202203
강원도 강릉시 내곡동,11.909090909090908,내곡시영,529.0076335877862,202203
강원도 강릉시 내곡동,18.172727272727272,내곡한라,921.7108554277139,202203
강원도 강릉시 노암동,14.915151515151516,노암2주공,771.0280373831775,202203
강원도 강릉시 노암동,12.951515151515153,노암2주공,691.0388394946185,202203
강원도 강릉시 노암동,14.915151515151516,노암2주공,710.6867127184071,202203
강원도 강릉시 노암동,18.18,노암3한라,1072.6072607260726,202203
강원도 강릉시 노암동,18.18,노암3한라,1122.1122112211222,202203
강원도 강릉시 노암동,18.133333333333336,노암남산현대,992.6470588235293,202203
강원도 강릉시 노암동,32.07818181818182,노암한라,701.4113246046591,202203
강원도 강릉시 노암동,18.174545454545456,노암한라,803.3213285314125,202203
강원도 강릉시 노암동,14.642424242424243,대림임대,525.8692052980132,202203
강원도 강릉시 노암동,14.642424242424243,대림임대,525.8692052980132,202203
강원도 강릉시 노암동,15.96969696969697,범아,313.0929791271347,202203
강원도 강릉시 노암동,25.743636363636362,신화,961.4026414294796,202203
강원도 강릉시 노암동,25.743636363636362,신화,776.8910233773572,202203
강원도 강릉시 노암동,34.72984848484849,양우내안애,1310.112251709079,202203
강원도 강릉시 노암동,15.127272727272729,영진3,528.8461538461538,202203
강원도 강릉시 노암동,11.898484848484848,영진노암2차,462.2437285113969,202203
강원도 강릉시 노암동,25.74090909090909,현대,689.5638354229208,202203
강원도 강릉시 송정동,23.02187878787879,강릉송정신원아침도시,1889.5069512268958,202203
강원도 강릉시 송정동,23.02187878787879,강릉송정신원아침도시,2041.536246153198,202203
강원도 강릉시 송정동,25.745757575757576,강릉송정한신더휴,2019.7502383446522,202203
강원도 강릉시 송정동,25.74848484848485,고려2,446.6282217253148,202203
강원도 강릉시 송정동,25.754545454545454,대림맨션,893.046240734204,202203
강원도 강릉시 송정동,16.372727272727275,비치소라,598.5563575791226,202203
강원도 강릉시 송정동,16.372727272727275,비치소라,610.7717934480843,202203
강원도 강릉시 송정동,25.745454545454546,삼우은성,930.2612994350283,202203
강원도 강릉시 송정동,25.745454545454546,삼우은성,971.0451977401129,202203
강원도 강릉시 송정동,23.024242424242427,송정아이파크,2258.4890760726503,202203
강원도 강릉시 송정동,25.736363636363638,송정아이파크,2331.3316849169905,202203
강원도 강릉시 연곡면 영진리,17.98787878787879,근화,472.5404312668463,202203
강원도 강릉시 연곡면 영진리,9.163636363636364,삼우그린,643.8492063492063,202203
강원도 강릉시 연곡면 영진리,9.163636363636364,삼우그린,611.1111111111111,202203
강원도 강릉시 연곡면 영진리,13.090909090909092,삼우그린,611.1111111111111,202203
강원도 강릉시 연곡면 영진리,18.17787878787879,영진부영1,1017.720506109657,202203
강원도 강릉시 연곡면 영진리,18.17787878787879,영진부영1,907.6966676113157,202203
강원도 강릉시 연곡면 영진리,18.17787878787879,영진부영1,1017.720506109657,202203
강원도 강릉시 연곡면 영진리,18.17787878787879,영진부영1,990.2145464850717,202203
강원도 강릉시 연곡면 영진리,25.724939393939398,영진부영2,583.0917527266901,202203
강원도 강릉시 연곡면 영진리,9.081030303030303,영진코아루비치테라스,1618.759051502633,202203
강원도 강릉시 연곡면 영진리,6.288696969696971,영진코아루비치테라스,1749.169987519696,202203
강원도 강릉시 연곡면 영진리,11.07069696969697,영진코아루비치테라스,1571.7167625152942,202203
강원도 강릉시 연곡면 영진리,8.53339393939394,영진코아루비치테라스,1441.3960128124088,202203
강원도 강릉시 유천동,25.687878787878788,엘에이치선수촌8단지,2510.911879202548,202203
강원도 강릉시 유천동,22.69090909090909,엘에이치선수촌8단지,2225.5608974358975,202203
강원도 강릉시 입암동,14.354545454545455,강동3,473.717542748575,202203
강원도 강릉시 입암동,14.354545454545455,강동3,574.7308423052565,202203
강원도 강릉시 입암동,25.736363636363638,강릉더샵,1476.5100671140938,202203
강원도 강릉시 입암동,37.469696969696976,강릉입암동금호어울림,1265.022240194096,202203
강원도 강릉시 입암동,13.172727272727274,삼동광업소사원,455.48654244306414,202203
강원도 강릉시 입암동,18.136363636363637,에버그린,843.609022556391,202203
강원도 강릉시 입암동,25.024242424242424,우진,519.4962460644224,202203
강원도 강릉시 입암동,25.666666666666668,이안강릉타운,1324.6753246753246,202203
강원도 강릉시 입암동,37.18787878787879,이안강릉타운,1223.5169491525423,202203
강원도 강릉시 입암동,25.666666666666668,이안강릉타운,1383.116883116883,202203
강원도 강릉시 입암동,25.666666666666668,이안강릉타운,1429.8701298701299,202203
강원도 강릉시 입암동,12.036363636363637,입암1주공,1080.060422960725,202203
강원도 강릉시 입암동,14.163636363636366,입암1주공,953.145057766367,202203
강원도 강릉시 입암동,12.036363636363637,입암1주공,1038.5196374622356,202203
강원도 강릉시 입암동,12.036363636363637,입암1주공,623.1117824773413,202203
강원도 강릉시 입암동,11.909090909090908,입암2주공,990.8396946564886,202203
강원도 강릉시 입암동,12.027272727272727,입암2주공,956.1602418745276,202203
강원도 강릉시 입암동,14.145454545454546,입암2주공,968.5089974293059,202203
강원도 강릉시 입암동,18.12121212121212,입암4주공,938.1270903010034,202203
강원도 강릉시 입암동,18.12121212121212,입암4주공,882.9431438127091,202203
강원도 강릉시 입암동,12.118181818181819,입암5주공,783.9459864966241,202203
강원도 강릉시 입암동,15.142424242424243,입암5주공,878.3269961977186,202203
강원도 강릉시 입암동,15.142424242424243,입암5주공,884.930958575145,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,917.7750906892381,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,917.7750906892381,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,951.0278113663845,202203
강원도 강릉시 입암동,18.17878787878788,입암6주공,951.6586097682947,202203
강원도 강릉시 입암동,18.17878787878788,입암6주공,935.1558593098849,202203
강원도 강릉시 입암동,18.17878787878788,입암6주공,935.1558593098849,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,917.7750906892381,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,911.124546553809,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,917.7750906892381,202203
강원도 강릉시 입암동,18.17878787878788,입암6주공,979.1631938656442,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,917.7750906892381,202203
강원도 강릉시 입암동,18.17878787878788,입암6주공,962.6604434072345,202203
강원도 강릉시 입암동,15.036363636363637,입암6주공,931.0761789600967,202203
강원도 강릉시 입암동,18.177575757575756,입암동강변코아루오투리움아파트,1540.3594171973461,202203
강원도 강릉시 입암동,23.99727272727273,입암동강변코아루오투리움아파트,1471.0004924802058,202203
강원도 강릉시 입암동,23.99727272727273,입암동강변코아루오투리움아파트,1500.1704739174904,202203
강원도 강릉시 입암동,25.72848484848485,입암현대,1088.2879487421087,202203
강원도 강릉시 입암동,25.72848484848485,입암현대,1111.6084047865825,202203
강원도 강릉시 입암동,18.16848484848485,입암현대,1100.8072586563478,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,536.9794366683946,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,522.7233454294106,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,570.2436495593571,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,513.2192846034214,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,503.71522377743213,202203
강원도 강릉시 입암동,11.923636363636364,태평양임대,494.8154925282098,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,503.71522377743213,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,503.71522377743213,202203
강원도 강릉시 입암동,11.923636363636364,태평양임대,545.1357121073498,202203
강원도 강릉시 입암동,11.923636363636364,태평양임대,570.2958218969197,202203
강원도 강릉시 입암동,10.521818181818183,태평양임대,570.2436495593571,202203
강원도 강릉시 저동,25.731818181818184,경포현대,1375.7286698463167,202203
강원도 강릉시 주문진읍 교항리,15.106060606060607,교항2주공,860.5817452357071,202203
강원도 강릉시 주문진읍 교항리,19.145454545454548,극동,522.3171889838555,202203
강원도 강릉시 주문진읍 교항리,25.736363636363638,극동,777.1105616389967,202203
강원도 강릉시 주문진읍 교항리,25.736363636363638,극동,679.9717414341221,202203
강원도 강릉시 주문진읍 교항리,25.721787878787882,센텀파크디오션(1단지),738.6733803084048,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,462.1540513504502,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,456.65221740580193,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,440.14671557185727,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,410.34897713598076,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,456.67870036101084,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,440.14671557185727,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,430.2045728038508,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,440.14671557185727,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,484.161387129043,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,423.5860409145608,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,423.5860409145608,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,443.4416365824308,202203
강원도 강릉시 주문진읍 교항리,15.10909090909091,우신그린피아임대,430.2045728038508,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,423.64121373791266,202203
강원도 강릉시 주문진읍 교항리,18.175757575757576,우신그린피아임대,429.14304768256085,202203
강원도 강릉시 주문진읍 교항리,15.118181818181819,유성,396.873120865905,202203
강원도 강릉시 주문진읍 교항리,14.584848484848486,유성,294.82651153126943,202203
강원도 강릉시 주문진읍 교항리,15.118181818181819,유성,383.6440168370415,202203
강원도 강릉시 주문진읍 교항리,15.118181818181819,유성,463.01864101022244,202203
강원도 강릉시 주문진읍 교항리,11.933333333333335,주공,712.290502793296,202203
강원도 강릉시 주문진읍 주문리,24.74318181818182,우일해변,505.1896757600808,202203
강원도 강릉시 주문진읍 주문리,7.17030303030303,주문진라일플로리스4차,1568.971346462683,202203
강원도 강릉시 주문진읍 주문리,6.456060606060606,주문진라일플로리스4차,1471.4855667683642,202203
강원도 강릉시 주문진읍 주문리,13.848333333333334,주문진라일플로리스4차,1010.9519797809603,202203
강원도 강릉시 주문진읍 주문리,7.17030303030303,주문진라일플로리스4차,1297.0163130758178,202203
강원도 강릉시 주문진읍 주문리,13.848333333333334,주문진라일플로리스4차,1047.0574076302803,202203
강원도 강릉시 주문진읍 주문리,7.17030303030303,주문진라일플로리스4차,1520.1589045727328,202203
강원도 강릉시 주문진읍 주문리,7.17030303030303,주문진라일플로리스4차,1534.10531654129,202203
강원도 강릉시 주문진읍 주문리,15.872727272727275,현대프라자,522.9095074455898,202203
강원도 강릉시 지변동,18.17,덕원임대,605.3935057787561,202203
강원도 강릉시 지변동,18.17,덕원임대,605.3935057787561,202203
강원도 강릉시 지변동,10.142727272727273,덕원임대,512.6826207761943,202203
강원도 강릉시 지변동,18.17,덕원임대,687.9471656576774,202203
강원도 강릉시 지변동,15.810909090909092,덕원임대,632.4747010119595,202203
강원도 강릉시 초당동,18.133333333333336,동부,1130.5147058823527,202203
강원도 강릉시 초당동,18.133333333333336,동부,1130.5147058823527,202203
강원도 강릉시 초당동,25.687878787878788,우성,700.7195941960599,202203
강원도 강릉시 초당동,23.686969696969697,유화2,645.924750853941,202203
강원도 강릉시 초당동,23.686969696969697,유화2,823.2374275589443,202203
강원도 강릉시 초당동,13.545454545454547,유화2,775.1677852348993,202203
강원도 강릉시 초당동,13.842424242424244,유화3,939.1418563922941,202203
강원도 강릉시 초당동,9.036363636363637,이화해변(A동),774.6478873239436,202203
강원도 강릉시 초당동,9.036363636363637,이화해변아파트(B~D동),752.5150905432595,202203
강원도 강릉시 초당동,15.095454545454546,초당유화1,920.8069858476363,202203
강원도 강릉시 초당동,25.630303030303033,현대,1150.9813194608653,202203
강원도 강릉시 초당동,18.143939393939394,현대,1102.2964509394571,202203
강원도 강릉시 초당동,18.143939393939394,현대,1102.2964509394571,202203
강원도 강릉시 포남동,16.926363636363636,강릉2,614.4261238519791,202203
강원도 강릉시 포남동,18.12121212121212,강릉5,717.3913043478261,202203
강원도 강릉시 포남동,25.74848484848485,고려3,776.7447334353301,202203
강원도 강릉시 포남동,25.703030303030303,고려맨션,591.3699599151144,202203
강원도 강릉시 포남동,6.057575757575758,대인4,775.887943971986,202203
강원도 강릉시 포남동,6.057575757575758,대인4,808.9044522261131,202203
강원도 강릉시 포남동,38.86363636363637,대인4,694.7368421052631,202203
강원도 강릉시 포남동,6.057575757575758,대인4,874.9374687343671,202203
강원도 강릉시 포남동,16.650000000000002,동남,660.6606606606606,202203
강원도 강릉시 포남동,16.650000000000002,동남2,660.6606606606606,202203
강원도 강릉시 포남동,34.64545454545455,삼우골든맨션,865.9144581474678,202203
강원도 강릉시 포남동,16.60909090909091,삼일,584.0175150519977,202203
강원도 강릉시 포남동,17.91969696969697,일송,1088.1880443054029,202203
강원도 강릉시 포남동,17.91969696969697,일송,1032.383529212818,202203
강원도 강릉시 포남동,17.83939393939394,일송,1109.9031764905724,202203
강원도 강릉시 포남동,17.91969696969697,일송,1004.4812716665257,202203
강원도 강릉시 포남동,25.67575757575758,정아새솔,603.6822849049922,202203
강원도 강릉시 포남동,25.67575757575758,정아새솔,642.6295290924111,202203
강원도 강릉시 포남동,16.963636363636365,진달래,660.2357984994641,202203
강원도 강릉시 포남동,16.963636363636365,진달래,642.550911039657,202203
강원도 강릉시 포남동,25.581818181818182,청송,938.1663113006397,202203
강원도 강릉시 포남동,25.581818181818182,청송,1043.7100213219617,202203
강원도 강릉시 포남동,25.581818181818182,청송,957.7114427860696,202203
강원도 강릉시 포남동,12.89090909090909,포남1주공,1124.823695345557,202203
강원도 강릉시 포남동,11.909090909090908,포남2주공,1091.6030534351146,202203
강원도 강릉시 홍제동,25.745757575757576,강릉홍제힐스테이트,1406.0568966937772,202203
강원도 강릉시 홍제동,25.745757575757576,강릉홍제힐스테이트,1495.3920033897905,202203
강원도 강릉시 홍제동,39.29969696969697,강릉홍제힐스테이트,1157.7697414584122,202203
강원도 강릉시 홍제동,18.175757575757576,엘에이치미디어촌6단지,2090.696898966322,202203
강원도 강릉시 홍제동,18.115151515151517,엘에이치미디어촌6단지,2141.853462696554,202203
강원도 강릉시 홍제동,18.175757575757576,엘에이치미디어촌6단지,2184.2280760253416,202203
강원도 강릉시 홍제동,18.175757575757576,엘에이치미디어촌6단지,2052.1840613537847,202203
강원도 강릉시 홍제동,18.175757575757576,엘에이치미디어촌6단지,2052.1840613537847,202203
강원도 강릉시 홍제동,18.175757575757576,엘에이치미디어촌6단지,2173.2244081360454,202203
강원도 강릉시 홍제동,18.115151515151517,엘에이치미디어촌6단지,2070.090331214453,202203
강원도 강릉시 홍제동,25.753666666666668,우미린아파트,2019.1299620765974,202203
강원도 강릉시 홍제동,25.7549696969697,우미린아파트,2038.4415364378042,202203
강원도 강릉시 홍제동,10.068181818181818,우산,734.9887133182845,202203
강원도 강릉시 홍제동,32.03484848484849,홍제푸르지오,1229.910608712103,202203
강원도 강릉시 홍제동,25.633333333333336,홍제한신휴플러스,1716.5149544863457,202203
강원도 강릉시 홍제동,18.16969696969697,홍제한신휴플러스,1651.1007338225481,202203
강원도 강릉시 홍제동,18.16969696969697,홍제한신휴플러스,1788.6924616410938,202203
강원도 강릉시 회산동,18.16,강릉서희스타힐스리버파크,1574.8898678414096,202203
강원도 강릉시 회산동,25.725939393939395,강릉서희스타힐스리버파크,1477.108354260998,202203
강원도 강릉시 회산동,18.16,강릉서희스타힐스리버파크,1569.3832599118944,202203
강원도 강릉시 회산동,25.725939393939395,강릉서희스타힐스리버파크,1593.722171702656,202203
강원도 강릉시 회산동,25.725939393939395,강릉서희스타힐스리버파크,1477.108354260998,202203
강원도 강릉시 회산동,18.16,강릉서희스타힐스리버파크,1596.9162995594713,202203
강원도 강릉시 회산동,22.726484848484848,힐스테이트강릉,1601.6555240581674,202203
강원도 강릉시 회산동,22.726818181818185,힐스테이트강릉,1430.0286005720113,202203
강원도 고성군 간성읍 상리,12.000000000000002,간성대명,499.99999999999994,202203
강원도 고성군 간성읍 신안리,18.084848484848486,고성삼익레스타운,530.8310991957104,202203
강원도 고성군 간성읍 신안리,18.084848484848486,고성삼익레스타운,608.2439678284182,202203
강원도 고성군 간성읍 신안리,12.651515151515152,동해1,426.8263473053892,202203
강원도 고성군 간성읍 신안리,17.12121212121212,동해1,379.646017699115,202203
강원도 고성군 거진읍 송포리,25.67575757575758,거진오션상떼빌,1363.1535465596598,202203
강원도 고성군 거진읍 송포리,25.67575757575758,거진오션상떼빌,1363.1535465596598,202203
강원도 고성군 토성면 봉포리,24.374333333333333,봉포스위트엠오션파크,984.6423150034873,202203
강원도 동해시 동회동,22.26287878787879,대동12차,539.0138496614148,202203
강원도 동해시 동회동,13.636363636363637,대동12차,454.66666666666663,202203
강원도 동해시 동회동,22.26287878787879,대동12차,480.62068261476156,202203
강원도 동해시 동회동,13.636363636363637,대동12차,476.66666666666663,202203
강원도 동해시 동회동,13.636363636363637,대동12차,476.66666666666663,202203
강원도 동해시 동회동,25.621969696969696,대동12차,495.66837172171137,202203
강원도 동해시 동회동,22.26287878787879,대동3차,525.5385034198795,202203
강원도 동해시 동회동,22.26287878787879,대동3차,494.0960288562969,202203
강원도 동해시 동회동,13.636363636363637,대동3차,440.0,202203
강원도 동해시 동회동,17.987121212121213,대동3차,444.76266689129426,202203
강원도 동해시 동회동,25.66278787878788,북삼2차웰메이드타운,1227.4582227302353,202203
강원도 동해시 동회동,25.74566666666667,북삼2차웰메이드타운,1262.3483563577042,202203
강원도 동해시 동회동,31.414242424242428,북삼코아루,859.4827669364406,202203
강원도 동해시 동회동,31.414242424242428,북삼코아루,763.9846817212806,202203
강원도 동해시 동회동,40.843333333333334,현대5차,536.1952174977556,202203
강원도 동해시 동회동,40.843333333333334,현대5차,519.056557577736,202203
강원도 동해시 동회동,25.74430303030303,현대5차,633.1497877729936,202203
강원도 동해시 동회동,40.843333333333334,현대5차,514.1597976005876,202203
강원도 동해시 동회동,18.060606060606062,협성2차,321.1409395973154,202203
강원도 동해시 묵호진동,12.413636363636366,삼본임대,362.50457707799336,202203
강원도 동해시 발한동,14.103030303030303,강경,212.72024065320153,202203
강원도 동해시 발한동,16.103030303030305,경민1차,251.50545728264956,202203
강원도 동해시 발한동,21.477757575757575,동해KD아람채,1152.354938019036,202203
강원도 동해시 발한동,25.754545454545454,동해프라자,427.1090716554889,202203
강원도 동해시 발한동,11.236363636363636,삼우,266.99029126213594,202203
강원도 동해시 발한동,22.90890909090909,현대비에스앤씨현대썬앤빌동해파크힐,960.3250819450948,202203
강원도 동해시 발한동,20.825939393939397,현대비에스앤씨현대썬앤빌동해파크힐,1056.3749170614733,202203
강원도 동해시 발한동,22.90890909090909,현대비에스앤씨현대썬앤빌동해파크힐,1038.8971341042388,202203
강원도 동해시 발한동,18.15130303030303,현대비에스앤씨현대썬앤빌동해파크힐,1046.7568068408145,202203
강원도 동해시 부곡동,18.654545454545456,동성,266.4230019493177,202203
강원도 동해시 부곡동,18.893939393939394,동화,201.12269446672013,202203
강원도 동해시 부곡동,13.490909090909092,삼정(다라),333.5579514824798,202203
강원도 동해시 부곡동,12.65757575757576,삼정(다라),292.3150586545367,202203
강원도 동해시 부곡동,18.163636363636364,삼정상가2차,495.4954954954955,202203
강원도 동해시 부곡동,17.827272727272728,삼화미성,274.8597654258032,202203
강원도 동해시 부곡동,15.118181818181819,삼화미성,330.72760072158746,202203
강원도 동해시 부곡동,24.081818181818182,성협1차,166.10041525103813,202203
강원도 동해시 부곡동,25.3969696969697,승우파크빌라3차,303.18577735353773,202203
강원도 동해시 부곡동,18.16060606060606,일정골든타워,374.43684298348074,202203
강원도 동해시 북평동,23.830303030303032,e편한세상동해,1216.937945066124,202203
강원도 동해시 북평동,25.751515151515154,e편한세상동해,1242.645328312544,202203
강원도 동해시 북평동,23.903030303030302,e편한세상동해,1238.3367139959432,202203
강원도 동해시 북평동,23.903030303030302,e편한세상동해,1246.7038539553753,202203
강원도 동해시 북평동,14.145454545454546,북평주공2차,399.4215938303342,202203
강원도 동해시 북평동,14.145454545454546,북평주공2차,388.81748071979433,202203
강원도 동해시 쇄운동,15.136363636363638,아름다운아침,449.2492492492492,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,489.7645854657114,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,506.65301944728765,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,506.65301944728765,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,464.431934493347,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,502.43091095189357,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,464.431934493347,202203
강원도 동해시 쇄운동,15.136363636363638,아름다운아침,469.06906906906903,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,489.7645854657114,202203
강원도 동해시 쇄운동,18.181818181818183,아름다운아침,459.24999999999994,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,498.2088024564995,202203
강원도 동해시 쇄운동,11.842424242424242,아름다운아침,540.4298874104402,202203
강원도 동해시 어달동,12.413636363636366,삼본임대,475.28377883559125,202203
강원도 동해시 용정동,16.28787878787879,범주성지,386.7906976744186,202203
강원도 동해시 이도동,18.168181818181818,강변,327.49562171628725,202203
강원도 동해시 이도동,18.168181818181818,강변,451.3385038779084,202203
강원도 동해시 이도동,14.931818181818182,강변,301.36986301369865,202203
강원도 동해시 이도동,25.751515151515154,동해아이파크,1152.5535420098845,202203
강원도 동해시 이도동,25.751515151515154,동해아이파크,1029.0656625088254,202203
강원도 동해시 이도동,18.166666666666668,동해아이파크,1188.9908256880733,202203
강원도 동해시 이도동,25.739878787878787,동해이도코아루더스카이,1041.185944225209,202203
강원도 동해시 이도동,25.741333333333333,동해이도코아루더스카이,1122.707966435305,202203
강원도 동해시 이도동,15.036363636363637,이도1주공,445.5864570737606,202203
강원도 동해시 이도동,15.036363636363637,이도1주공,412.33373639661426,202203
강원도 동해시 이도동,17.9969696969697,이도2주공,500.08418925745065,202203
강원도 동해시 이도동,17.9969696969697,이도2주공,527.866644216198,202203
강원도 동해시 이도동,18.172727272727272,현대,451.2256128064032,202203
강원도 동해시 천곡동,25.700000000000003,롯데,513.6186770428016,202203
강원도 동해시 천곡동,18.145454545454548,롯데,507.0140280561121,202203
강원도 동해시 천곡동,22.372727272727275,삼성,581.0646078829743,202203
강원도 동해시 천곡동,25.748030303030305,센트로빌,640.8257177659956,202203
강원도 동해시 천곡동,18.815151515151516,쌍용,558.0608793686583,202203
강원도 동해시 천곡동,17.956363636363637,유공타워,506.78412312677193,202203
강원도 동해시 천곡동,17.956363636363637,유공타워,473.3697853381936,202203
강원도 동해시 천곡동,17.956363636363637,유공타워,506.78412312677193,202203
강원도 동해시 천곡동,23.47266666666667,천곡금호어울림라포레,1256.780936692323,202203
강원도 동해시 천곡동,23.594000000000005,천곡금호어울림라포레,1313.893362719335,202203
강원도 동해시 천곡동,23.47266666666667,천곡금호어울림라포레,1065.0685904172228,202203
강원도 동해시 천곡동,13.56969696969697,천곡주공1차,512.1706118803037,202203
강원도 동해시 천곡동,14.915151515151516,천곡주공2차,536.3673303535148,202203
강원도 동해시 천곡동,12.118181818181819,천곡주공4차,462.11552888222053,202203
강원도 동해시 천곡동,12.000000000000002,천곡주공4차,583.3333333333333,202203
강원도 동해시 천곡동,14.245454545454546,천곡주공4차,407.1474154435226,202203
강원도 동해시 천곡동,12.118181818181819,천곡주공4차,536.384096024006,202203
강원도 동해시 천곡동,12.118181818181819,천곡주공4차,470.3675918979745,202203
강원도 동해시 천곡동,12.000000000000002,천곡주공4차,479.1666666666666,202203
강원도 동해시 천곡동,11.909090909090908,천곡주공4차,512.2137404580153,202203
강원도 동해시 천곡동,25.753030303030304,한양1차,454.31546743542975,202203
강원도 동해시 천곡동,15.093939393939396,한양2차,463.7622967275647,202203
강원도 동해시 천곡동,25.713636363636365,한양2차,525.0132579105533,202203
강원도 동해시 천곡동,15.093939393939396,한양3차,410.7608913872716,202203
강원도 동해시 천곡동,22.03333333333333,한양3차,367.624810892587,202203
강원도 동해시 천곡동,21.76939393939394,한양수자인,941.6890546917413,202203
강원도 동해시 천곡동,21.744545454545456,한양수자인,919.7708934319996,202203
강원도 동해시 천곡동,21.622727272727275,현대1차,462.47635064116037,202203
강원도 동해시 평릉동,18.17709090909091,동해하나리움,957.2488847100245,202203
강원도 동해시 평릉동,18.17709090909091,동해하나리움,979.2546061976113,202203
